dataset,prompt_type,model,config_n,config_k,config_q,run_id,correct,total,errors,accuracy,run_duration_seconds,avg_trial_wall_seconds,avg_trial_api_seconds,system_fallback_count,artifact_dir
dtd,rulebased,meta-llama/llama-4-scout,4,1,1,1,2,4,0,0.5000,12.7253,3.1800,2.6757,0,datasets/dtd/rulebased/N4_K1_Q1/run_1
dtd,rulebased,meta-llama/llama-4-scout,4,1,1,2,2,4,0,0.5000,12.3711,3.0889,2.5920,0,datasets/dtd/rulebased/N4_K1_Q1/run_2
dtd,rulebased,meta-llama/llama-4-scout,4,5,1,0,3,4,0,0.7500,22.2667,5.5630,3.4442,0,datasets/dtd/rulebased/N4_K5_Q1/run_0
dtd,rulebased,meta-llama/llama-4-scout,4,5,1,1,1,4,0,0.2500,19.4894,4.8700,2.9733,0,datasets/dtd/rulebased/N4_K5_Q1/run_1
dtd,rulebased,meta-llama/llama-4-scout,4,5,1,2,4,4,0,1.0000,23.2690,5.8153,3.7165,0,datasets/dtd/rulebased/N4_K5_Q1/run_2
dtd,axioms_ontology_v2,meta-llama/llama-4-scout,2,1,1,0,2,2,0,1.0000,3.6009,1.7965,1.4228,0,datasets/dtd/axioms_ontology_v2/N2_K1_Q1/run_0
dtd,axioms_ontology_v2,meta-llama/llama-4-scout,2,1,1,1,1,2,0,0.5000,2.8510,1.4192,1.2688,0,datasets/dtd/axioms_ontology_v2/N2_K1_Q1/run_1
dtd,axioms_ontology_v2,meta-llama/llama-4-scout,2,1,1,2,1,2,0,0.5000,2.7499,1.3653,1.1076,0,datasets/dtd/axioms_ontology_v2/N2_K1_Q1/run_2
dtd,axioms_ontology_v2,meta-llama/llama-4-scout,2,1,1,3,1,2,0,0.5000,3.4719,1.7274,1.4990,0,datasets/dtd/axioms_ontology_v2/N2_K1_Q1/run_3
dtd,axioms_ontology_v2,meta-llama/llama-4-scout,2,1,1,4,2,2,0,1.0000,2.4806,1.2334,0.9023,0,datasets/dtd/axioms_ontology_v2/N2_K1_Q1/run_4
dtd,axioms_ontology_v2,meta-llama/llama-4-scout,2,1,1,5,2,2,0,1.0000,4.1222,2.0586,1.7783,0,datasets/dtd/axioms_ontology_v2/N2_K1_Q1/run_5
dtd,axioms_ontology_v2,meta-llama/llama-4-scout,2,5,1,0,2,2,0,1.0000,6.5704,3.2827,2.4993,0,datasets/dtd/axioms_ontology_v2/N2_K5_Q1/run_0
dtd,axioms_ontology_v2,meta-llama/llama-4-scout,2,5,1,1,2,2,0,1.0000,6.5921,3.2873,2.1762,0,datasets/dtd/axioms_ontology_v2/N2_K5_Q1/run_1
dtd,axioms_ontology_v2,meta-llama/llama-4-scout,2,5,1,2,2,2,0,1.0000,4.7663,2.3804,1.2743,0,datasets/dtd/axioms_ontology_v2/N2_K5_Q1/run_2
dtd,axioms_ontology_v2,meta-llama/llama-4-scout,2,5,1,3,2,2,0,1.0000,5.0784,2.5351,1.8793,0,datasets/dtd/axioms_ontology_v2/N2_K5_Q1/run_3
dtd,axioms_ontology_v2,meta-llama/llama-4-scout,2,5,1,4,2,2,0,1.0000,4.9423,2.4688,1.8773,0,datasets/dtd/axioms_ontology_v2/N2_K5_Q1/run_4
dtd,axioms_ontology_v2,meta-llama/llama-4-scout,2,5,1,5,2,2,0,1.0000,6.5428,3.2624,2.0947,0,datasets/dtd/axioms_ontology_v2/N2_K5_Q1/run_5
dtd,axioms_ontology_v2,meta-llama/llama-4-scout,3,1,1,0,2,3,0,0.6667,10.2930,3.4277,2.9864,0,datasets/dtd/axioms_ontology_v2/N3_K1_Q1/run_0
dtd,axioms_ontology_v2,meta-llama/llama-4-scout,3,1,1,1,3,3,0,1.0000,9.4874,3.1609,2.7237,0,datasets/dtd/axioms_ontology_v2/N3_K1_Q1/run_1
dtd,axioms_ontology_v2,meta-llama/llama-4-scout,3,1,1,2,3,3,0,1.0000,8.0258,2.6724,2.2705,0,datasets/dtd/axioms_ontology_v2/N3_K1_Q1/run_2
dtd,axioms_ontology_v2,meta-llama/llama-4-scout,3,1,1,3,3,3,0,1.0000,4.6713,1.5555,1.1557,0,datasets/dtd/axioms_ontology_v2/N3_K1_Q1/run_3
dtd,axioms_ontology_v2,meta-llama/llama-4-scout,3,5,1,0,3,3,0,1.0000,10.6707,3.5525,1.9933,0,datasets/dtd/axioms_ontology_v2/N3_K5_Q1/run_0
dtd,axioms_ontology_v2,meta-llama/llama-4-scout,3,5,1,1,2,3,0,0.6667,13.1623,4.3840,3.0325,0,datasets/dtd/axioms_ontology_v2/N3_K5_Q1/run_1
dtd,axioms_ontology_v2,meta-llama/llama-4-scout,3,5,1,2,3,3,0,1.0000,17.0203,5.6703,4.1071,0,datasets/dtd/axioms_ontology_v2/N3_K5_Q1/run_2
dtd,axioms_ontology_v2,meta-llama/llama-4-scout,3,5,1,3,2,3,0,0.6667,18.1698,6.0533,4.4232,0,datasets/dtd/axioms_ontology_v2/N3_K5_Q1/run_3
dtd,axioms_ontology_v2,meta-llama/llama-4-scout,4,1,1,0,3,4,0,0.7500,15.8566,3.9563,3.4920,0,datasets/dtd/axioms_ontology_v2/N4_K1_Q1/run_0
dtd,axioms_ontology_v2,meta-llama/llama-4-scout,4,1,1,1,2,4,0,0.5000,16.7505,4.1857,3.6538,0,datasets/dtd/axioms_ontology_v2/N4_K1_Q1/run_1
dtd,axioms_ontology_v2,meta-llama/llama-4-scout,4,1,1,2,4,4,0,1.0000,9.4127,2.3511,1.8144,0,datasets/dtd/axioms_ontology_v2/N4_K1_Q1/run_2
dtd,axioms_ontology_v2,meta-llama/llama-4-scout,4,5,1,0,3,4,0,0.7500,21.2478,5.3066,3.1860,0,datasets/dtd/axioms_ontology_v2/N4_K5_Q1/run_0
dtd,axioms_ontology_v2,meta-llama/llama-4-scout,4,5,1,1,2,4,0,0.5000,19.2307,4.8036,2.9033,0,datasets/dtd/axioms_ontology_v2/N4_K5_Q1/run_1
dtd,axioms_ontology_v2,meta-llama/llama-4-scout,4,5,1,2,4,4,0,1.0000,20.2100,5.0482,3.0621,0,datasets/dtd/axioms_ontology_v2/N4_K5_Q1/run_2
