dataset,prompt_type,model,config_n,config_k,config_q,run_id,correct,total,errors,accuracy,run_duration_seconds,avg_trial_wall_seconds,avg_trial_api_seconds,system_fallback_count,artifact_dir
dtd,features,qwen/qwen3-vl-8b-instruct,4,1,1,0,4,4,0,1.0000,9.5778,2.3907,1.8103,0,datasets/dtd/features/N4_K1_Q1/run_0
dtd,features,qwen/qwen3-vl-8b-instruct,4,1,1,1,4,4,0,1.0000,5.8833,1.4696,1.0321,0,datasets/dtd/features/N4_K1_Q1/run_1
dtd,features,qwen/qwen3-vl-8b-instruct,4,1,1,2,3,4,0,0.7500,5.3820,1.3432,0.9664,0,datasets/dtd/features/N4_K1_Q1/run_2
dtd,features,qwen/qwen3-vl-8b-instruct,4,5,1,0,3,4,0,0.7500,15.0332,3.7544,1.6104,0,datasets/dtd/features/N4_K5_Q1/run_0
dtd,features,qwen/qwen3-vl-8b-instruct,4,5,1,1,2,4,0,0.5000,12.9279,3.2300,1.1882,0,datasets/dtd/features/N4_K5_Q1/run_1
dtd,features,qwen/qwen3-vl-8b-instruct,4,5,1,2,4,4,0,1.0000,14.4921,3.6206,1.6995,0,datasets/dtd/features/N4_K5_Q1/run_2
dtd,rulebased,qwen/qwen3-vl-8b-instruct,2,1,1,0,2,2,0,1.0000,7.3904,3.6920,3.3842,0,datasets/dtd/rulebased/N2_K1_Q1/run_0
dtd,rulebased,qwen/qwen3-vl-8b-instruct,2,1,1,1,2,2,0,1.0000,5.4038,2.6952,2.4009,0,datasets/dtd/rulebased/N2_K1_Q1/run_1
dtd,rulebased,qwen/qwen3-vl-8b-instruct,2,1,1,2,1,2,0,0.5000,6.6994,3.3481,2.9630,0,datasets/dtd/rulebased/N2_K1_Q1/run_2
dtd,rulebased,qwen/qwen3-vl-8b-instruct,2,1,1,3,2,2,0,1.0000,8.3430,4.1639,3.9099,0,datasets/dtd/rulebased/N2_K1_Q1/run_3
dtd,rulebased,qwen/qwen3-vl-8b-instruct,2,1,1,4,2,2,0,1.0000,6.5827,3.2895,2.9571,0,datasets/dtd/rulebased/N2_K1_Q1/run_4
dtd,rulebased,qwen/qwen3-vl-8b-instruct,2,1,1,5,2,2,0,1.0000,7.4599,3.7242,3.4185,0,datasets/dtd/rulebased/N2_K1_Q1/run_5
dtd,rulebased,qwen/qwen3-vl-8b-instruct,2,5,1,0,2,2,0,1.0000,9.8017,4.8986,3.9407,0,datasets/dtd/rulebased/N2_K5_Q1/run_0
dtd,rulebased,qwen/qwen3-vl-8b-instruct,2,5,1,1,1,2,0,0.5000,9.7086,4.8502,3.7487,0,datasets/dtd/rulebased/N2_K5_Q1/run_1
dtd,rulebased,qwen/qwen3-vl-8b-instruct,2,5,1,2,2,2,0,1.0000,6.7621,3.3777,2.3402,0,datasets/dtd/rulebased/N2_K5_Q1/run_2
dtd,rulebased,qwen/qwen3-vl-8b-instruct,2,5,1,3,2,2,0,1.0000,7.9381,3.9652,2.9400,0,datasets/dtd/rulebased/N2_K5_Q1/run_3
dtd,rulebased,qwen/qwen3-vl-8b-instruct,2,5,1,4,2,2,0,1.0000,6.8483,3.4183,2.3097,0,datasets/dtd/rulebased/N2_K5_Q1/run_4
dtd,rulebased,qwen/qwen3-vl-8b-instruct,2,5,1,5,2,2,0,1.0000,8.3001,4.1413,3.1135,0,datasets/dtd/rulebased/N2_K5_Q1/run_5
dtd,rulebased,qwen/qwen3-vl-8b-instruct,3,1,1,0,3,3,0,1.0000,11.2225,3.7343,3.3334,0,datasets/dtd/rulebased/N3_K1_Q1/run_0
dtd,rulebased,qwen/qwen3-vl-8b-instruct,3,1,1,1,3,3,0,1.0000,14.2719,4.7515,4.3127,0,datasets/dtd/rulebased/N3_K1_Q1/run_1
dtd,rulebased,qwen/qwen3-vl-8b-instruct,3,1,1,2,2,3,0,0.6667,10.3706,3.4508,3.0426,0,datasets/dtd/rulebased/N3_K1_Q1/run_2
dtd,rulebased,qwen/qwen3-vl-8b-instruct,3,1,1,3,3,3,0,1.0000,9.6987,3.2259,2.8579,0,datasets/dtd/rulebased/N3_K1_Q1/run_3
dtd,rulebased,qwen/qwen3-vl-8b-instruct,3,5,1,0,3,3,0,1.0000,13.7266,4.5645,2.8792,0,datasets/dtd/rulebased/N3_K5_Q1/run_0
dtd,rulebased,qwen/qwen3-vl-8b-instruct,3,5,1,1,2,3,0,0.6667,13.6022,4.5273,2.9247,0,datasets/dtd/rulebased/N3_K5_Q1/run_1
dtd,rulebased,qwen/qwen3-vl-8b-instruct,3,5,1,2,2,3,0,0.6667,13.9434,4.6452,3.1753,0,datasets/dtd/rulebased/N3_K5_Q1/run_2
dtd,rulebased,qwen/qwen3-vl-8b-instruct,3,5,1,3,3,3,0,1.0000,12.6949,4.2282,2.6250,0,datasets/dtd/rulebased/N3_K5_Q1/run_3
dtd,rulebased,qwen/qwen3-vl-8b-instruct,4,1,1,0,4,4,0,1.0000,14.6855,3.6697,3.1643,0,datasets/dtd/rulebased/N4_K1_Q1/run_0
dtd,rulebased,qwen/qwen3-vl-8b-instruct,4,1,1,1,4,4,0,1.0000,12.5021,3.1241,2.6737,0,datasets/dtd/rulebased/N4_K1_Q1/run_1
dtd,rulebased,qwen/qwen3-vl-8b-instruct,4,1,1,2,3,4,0,0.7500,15.6910,3.9204,3.4725,0,datasets/dtd/rulebased/N4_K1_Q1/run_2
dtd,rulebased,qwen/qwen3-vl-8b-instruct,4,5,1,0,3,4,0,0.7500,20.3050,5.0739,3.1127,0,datasets/dtd/rulebased/N4_K5_Q1/run_0
dtd,rulebased,qwen/qwen3-vl-8b-instruct,4,5,1,1,2,4,0,0.5000,21.6991,5.4196,3.4940,0,datasets/dtd/rulebased/N4_K5_Q1/run_1
dtd,rulebased,qwen/qwen3-vl-8b-instruct,4,5,1,2,4,4,0,1.0000,23.1515,5.7844,3.8568,0,datasets/dtd/rulebased/N4_K5_Q1/run_2
dtd,axioms_ontology_v2,qwen/qwen3-vl-8b-instruct,2,1,1,0,2,2,0,1.0000,4.3803,2.1875,1.8901,0,datasets/dtd/axioms_ontology_v2/N2_K1_Q1/run_0
dtd,axioms_ontology_v2,qwen/qwen3-vl-8b-instruct,2,1,1,1,1,2,0,0.5000,6.0591,3.0253,2.6815,0,datasets/dtd/axioms_ontology_v2/N2_K1_Q1/run_1
dtd,axioms_ontology_v2,qwen/qwen3-vl-8b-instruct,2,1,1,2,1,2,0,0.5000,4.1273,2.0591,1.9456,0,datasets/dtd/axioms_ontology_v2/N2_K1_Q1/run_2
dtd,axioms_ontology_v2,qwen/qwen3-vl-8b-instruct,2,1,1,3,2,2,0,1.0000,4.4526,2.2227,1.8916,0,datasets/dtd/axioms_ontology_v2/N2_K1_Q1/run_3
dtd,axioms_ontology_v2,qwen/qwen3-vl-8b-instruct,2,1,1,4,1,2,0,0.5000,4.5336,2.2553,1.8964,0,datasets/dtd/axioms_ontology_v2/N2_K1_Q1/run_4
dtd,axioms_ontology_v2,qwen/qwen3-vl-8b-instruct,2,1,1,5,2,2,0,1.0000,5.3251,2.6607,2.2837,0,datasets/dtd/axioms_ontology_v2/N2_K1_Q1/run_5
dtd,axioms_ontology_v2,qwen/qwen3-vl-8b-instruct,2,5,1,0,1,2,0,0.5000,12.3718,6.1706,5.0958,0,datasets/dtd/axioms_ontology_v2/N2_K5_Q1/run_0
dtd,axioms_ontology_v2,qwen/qwen3-vl-8b-instruct,2,5,1,1,1,2,0,0.5000,5.9609,2.9768,1.8837,0,datasets/dtd/axioms_ontology_v2/N2_K5_Q1/run_1
dtd,axioms_ontology_v2,qwen/qwen3-vl-8b-instruct,2,5,1,2,2,2,0,1.0000,5.7031,2.8445,1.8660,0,datasets/dtd/axioms_ontology_v2/N2_K5_Q1/run_2
dtd,axioms_ontology_v2,qwen/qwen3-vl-8b-instruct,2,5,1,3,1,2,0,0.5000,6.9310,3.4607,2.4597,0,datasets/dtd/axioms_ontology_v2/N2_K5_Q1/run_3
dtd,axioms_ontology_v2,qwen/qwen3-vl-8b-instruct,2,5,1,4,2,2,0,1.0000,7.5511,3.7661,2.9110,0,datasets/dtd/axioms_ontology_v2/N2_K5_Q1/run_4
dtd,axioms_ontology_v2,qwen/qwen3-vl-8b-instruct,2,5,1,5,2,2,0,1.0000,7.1713,3.5803,2.3330,0,datasets/dtd/axioms_ontology_v2/N2_K5_Q1/run_5
dtd,axioms_ontology_v2,qwen/qwen3-vl-8b-instruct,3,1,1,0,3,3,0,1.0000,7.2235,2.4046,2.1267,0,datasets/dtd/axioms_ontology_v2/N3_K1_Q1/run_0
dtd,axioms_ontology_v2,qwen/qwen3-vl-8b-instruct,3,1,1,1,2,3,0,0.6667,6.6585,2.2171,2.0369,0,datasets/dtd/axioms_ontology_v2/N3_K1_Q1/run_1
dtd,axioms_ontology_v2,qwen/qwen3-vl-8b-instruct,3,1,1,2,1,3,0,0.3333,9.8430,3.2761,2.8900,0,datasets/dtd/axioms_ontology_v2/N3_K1_Q1/run_2
dtd,axioms_ontology_v2,qwen/qwen3-vl-8b-instruct,3,1,1,3,3,3,0,1.0000,8.0183,2.6704,2.3117,0,datasets/dtd/axioms_ontology_v2/N3_K1_Q1/run_3
dtd,axioms_ontology_v2,qwen/qwen3-vl-8b-instruct,3,5,1,0,3,3,0,1.0000,11.1561,3.7126,2.1299,0,datasets/dtd/axioms_ontology_v2/N3_K5_Q1/run_0
dtd,axioms_ontology_v2,qwen/qwen3-vl-8b-instruct,3,5,1,1,2,3,0,0.6667,10.9052,3.6296,2.0865,0,datasets/dtd/axioms_ontology_v2/N3_K5_Q1/run_1
dtd,axioms_ontology_v2,qwen/qwen3-vl-8b-instruct,3,5,1,2,2,3,0,0.6667,11.5190,3.8375,2.2584,0,datasets/dtd/axioms_ontology_v2/N3_K5_Q1/run_2
dtd,axioms_ontology_v2,qwen/qwen3-vl-8b-instruct,3,5,1,3,3,3,0,1.0000,10.1663,3.3835,2.0941,0,datasets/dtd/axioms_ontology_v2/N3_K5_Q1/run_3
dtd,axioms_ontology_v2,qwen/qwen3-vl-8b-instruct,4,1,1,0,3,4,0,0.7500,11.2121,2.7986,2.3161,0,datasets/dtd/axioms_ontology_v2/N4_K1_Q1/run_0
dtd,axioms_ontology_v2,qwen/qwen3-vl-8b-instruct,4,1,1,1,3,4,0,0.7500,10.8202,2.7030,2.1884,0,datasets/dtd/axioms_ontology_v2/N4_K1_Q1/run_1
dtd,axioms_ontology_v2,qwen/qwen3-vl-8b-instruct,4,1,1,2,2,4,0,0.5000,11.0183,2.7492,2.2130,0,datasets/dtd/axioms_ontology_v2/N4_K1_Q1/run_2
dtd,axioms_ontology_v2,qwen/qwen3-vl-8b-instruct,4,5,1,0,2,4,0,0.5000,18.0927,4.5188,2.6661,0,datasets/dtd/axioms_ontology_v2/N4_K5_Q1/run_0
dtd,axioms_ontology_v2,qwen/qwen3-vl-8b-instruct,4,5,1,1,2,4,0,0.5000,23.3391,5.8310,3.9162,0,datasets/dtd/axioms_ontology_v2/N4_K5_Q1/run_1
dtd,axioms_ontology_v2,qwen/qwen3-vl-8b-instruct,4,5,1,2,4,4,0,1.0000,16.2419,4.0583,2.2504,0,datasets/dtd/axioms_ontology_v2/N4_K5_Q1/run_2
